id,name,host_id,host_name,neighbourhood,neighbourhood_group,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,instant_bookable,host_is_superhost,host_identity_verified,accommodates,bedrooms,beds,bathrooms,amenities,property_type,cancellation_policy,host_response_rate,host_response_time,host_acceptance_rate,host_total_listings_count,host_has_profile_pic,is_location_exact,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,jurisdiction_names,airbnb_url,calculated_days,revenue_ltm,occupancy_rate,adr,revenue_per_available_room
vancouver_177,Beautiful Charming entire home/apt in Yaletown,host_244,Host_390,Mount Pleasant,East Side,49.23287742874926,-123.11674197494494,Entire home/apt,861.13,2,26,2025-09-22 16:08:34.459510,4.206182026638533,3,256,14,Pending,True,False,True,4,2,2,2,"WiFi,Kitchen,Pet friendly,Garden",Townhouse,strict,0.9412116229276062,within an hour,0.8197328051724188,3,True,True,4.704699633404369,3.566218343131183,4.98813828054323,3.6955275195721877,4.694102788095406,4.092162975157525,4.2383242749312,False,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/9472714,224,162218.97,0.7078354776010549,861.13,520.57
vancouver_178,Beautiful Modern entire home/apt in Commercial Drive,host_396,Host_351,Sunset,North Vancouver,49.27689801952286,-123.16596904965952,Entire home/apt,586.36,2,18,2025-05-08 16:08:34.459639,1.7662520498942755,4,246,9,,False,True,True,3,1,1,1,"WiFi,Kitchen,Washer,Dryer,Air conditioning,Heating",Apartment,flexible,0.9808762269331047,within an hour,0.8874831311223496,14,True,True,3.7570974684871286,3.6184708990493477,4.539946202827238,4.6770851227690375,4.73968047868247,4.870647504955698,4.81989434545756,False,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/9059562,279,145887.54,0.6518757074248787,586.36,252.5
vancouver_179,Beautiful Luxury shared room in Kitsilano,host_475,Host_222,Gastown,West Side,49.298190532228695,-123.03063056856773,Shared room,98.26,1,33,2024-11-28 16:08:34.459781,6.181017880423273,6,176,16,Pending,True,False,True,2,1,1,1,"WiFi,Kitchen,Workspace,High chair",Apartment,moderate,0.8456851704616841,a few days or more,0.8825749463919724,18,True,True,4.182993124712903,4.862656321808397,3.6567204751309372,4.580401885921093,4.530924506619692,3.6436312979950367,4.8838586073587,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/2908151,333,25482.54,0.35540750336725935,98.26,62.59
vancouver_180,Beautiful Cozy shared room in Mount Pleasant,host_31,Host_138,Davie Village,Downtown,49.20564834240035,-123.09814348865709,Shared room,223.85,1,21,2025-09-24 16:08:34.459913,3.9081673936965586,3,211,19,Licensed,False,False,True,4,2,2,1,"WiFi,Kitchen,Washer,Dryer,Air conditioning,Heating",Loft,moderate,0.9554408494701704,a few days or more,0.956532826599232,10,True,True,4.91323687554499,4.831789024603329,3.6533964214956742,4.616190028571555,4.708689298937352,3.907082282355147,4.207412856111638,False,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/7620661,278,29120.14,0.723529466809033,223.85,169.19
vancouver_181,Beautiful Charming entire home/apt in Commercial Drive,host_279,Host_324,Yaletown,East Side,49.26524847284062,-123.06785977542928,Entire home/apt,493.5,1,35,2025-08-18 16:08:34.460048,4.108442688626342,1,65,14,Pending,True,False,True,2,1,1,1,"WiFi,Kitchen,Parking,Pool,Gym",House,super_strict_30,0.9170389570785707,within a day,0.9793077978925203,17,True,True,4.1719154603115545,4.295709780796688,4.123661470372361,4.775565378949558,3.8445534730432014,3.859563617363667,4.05890765536562,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/8205273,360,82876.04,0.8480668190853541,493.5,249.03
vancouver_182,Beautiful Modern private room in Main Street,host_235,Host_324,Commercial Drive,East Side,49.27482337164935,-123.26596134248803,Private room,455.37,1,25,2025-02-20 16:08:34.460176,5.635798687093988,6,91,17,Exempt,False,True,False,5,4,5,3,"WiFi,Kitchen,Workspace,High chair",Loft,strict,0.9969900632723289,a few days or more,0.7849889583993106,13,True,True,4.2802744035985905,4.35069306129856,4.341726720007934,4.2129456107348835,4.685904447154633,3.700314634258327,3.965865523326181,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/8751066,167,122611.05,0.5492960380175487,455.37,228.32
vancouver_183,Beautiful Stylish private room in Fairview,host_89,Host_187,Renfrew,Downtown,49.20362072614874,-123.13465759914158,Private room,398.81,1,32,2025-04-27 16:08:34.460308,1.8593769166366396,2,119,14,,True,False,True,2,1,2,1,"WiFi,Kitchen,Pet friendly,Garden",Condominium,flexible,0.8389587605287854,a few days or more,0.8952599185762422,8,True,False,4.97358583177635,3.7970464199466405,3.7011794340646853,3.5846020366411855,4.802445527241992,3.942072270284703,3.5027180508038773,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/3565513,341,115796.82,0.614124956314249,398.81,160.46
vancouver_184,Beautiful Luxury private room in Renfrew,host_446,Host_218,Sunset,East Side,49.23348183447135,-123.20090769373293,Private room,112.21,1,28,2025-03-21 16:08:34.460436,4.752592440651291,6,84,22,Pending,False,False,True,2,1,2,1,"WiFi,Kitchen,Parking,Pool,Gym",Townhouse,strict,0.95215186167739,within an hour,0.9694371504138636,12,True,True,3.9700515416859172,3.942663290276428,4.600102774002359,4.8069154821817355,3.788872448687792,3.6464281408027235,4.846693709588039,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/3302690,54,19649.12,0.3754814018076308,112.21,66.73
vancouver_185,Beautiful Luxury entire home/apt in Kitsilano,host_446,Host_388,Renfrew,West Side,49.25251408517696,-123.23910193224263,Entire home/apt,569.36,3,28,2024-12-09 16:08:34.460564,2.9971268522177996,5,342,17,Pending,False,False,True,3,1,2,1,"WiFi,Kitchen,Washer,Dryer,Air conditioning,Heating",House,super_strict_30,0.8503629404018264,a few days or more,0.7390078766950398,8,True,True,4.637605509551305,3.5329797830589853,4.725316978840675,3.520923528037867,4.48567825859191,4.047640880347709,4.417242279078799,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/5072476,231,154375.57,0.6895372677245781,569.36,217.36
vancouver_186,Beautiful Modern private room in Commercial Drive,host_144,Host_19,Commercial Drive,East Side,49.203364972339905,-123.2576671055002,Private room,357.26,2,31,2025-02-15 16:08:34.460700,5.5420912210556,5,69,17,Exempt,False,False,True,3,1,2,1,"WiFi,Kitchen,Parking,Pool,Gym",Apartment,flexible,0.9576550416341659,within an hour,0.8541111596867667,15,True,True,4.989731155385241,4.637453925815778,4.690448621383371,4.424691317343196,4.978883988455027,4.459934577671856,4.790379929599556,False,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/1734459,340,44248.73,0.4031242215235481,357.26,117.76
vancouver_187,Beautiful Luxury entire home/apt in Riley Park,host_152,Host_492,Yaletown,North Vancouver,49.210539693482914,-123.24460462623189,Entire home/apt,368.84,2,29,2025-02-20 16:08:34.460833,3.7385382558943405,2,238,15,Licensed,False,False,False,2,1,2,1,"WiFi,Kitchen,Washer,Dryer,Air conditioning,Heating",Townhouse,super_strict_30,0.893571892526832,a few days or more,0.8308904271499052,16,True,True,3.7959709558640897,3.97588282467455,3.922894327627341,4.296288551432713,3.5775285198666977,3.7378042377498852,4.719039565063674,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/2054853,242,87771.39,0.6904816140860278,368.84,289.15
vancouver_188,Beautiful Modern entire home/apt in Fairview,host_466,Host_99,Renfrew,East Side,49.286297102733215,-123.1653504920458,Entire home/apt,304.55,1,21,2025-08-12 16:08:34.460962,3.055140676811012,8,189,19,Licensed,False,True,True,3,1,1,1,"WiFi,Kitchen,Pet friendly,Garden",Condominium,super_strict_30,0.8351200279417035,a few days or more,0.911231308231491,6,True,True,4.050489900622921,3.975501454601456,4.774981389753515,4.76943100472969,4.034549956632585,4.748748051478949,4.776167735498991,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/1287249,67,62432.6,0.5064452960222134,304.55,243.2
vancouver_189,Beautiful Stylish shared room in Riley Park,host_425,Host_131,Kitsilano,North Vancouver,49.27724109996273,-123.07161736309487,Shared room,320.88,1,21,2025-06-22 16:08:34.461095,6.3748766766452105,8,100,17,Licensed,True,False,True,3,2,3,2,"WiFi,Kitchen,Hot tub,Sauna",Loft,strict,0.8667629823418475,within a day,0.8922130674181664,15,True,True,4.314389583649676,3.890094122063286,4.3815351913397285,3.8919925939113527,4.977436954438747,3.964592275591298,3.862940953511744,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/9339150,206,75826.38,0.5649283733278982,320.88,247.88
vancouver_190,Beautiful Luxury entire home/apt in Chinatown,host_223,Host_40,Sunset,East Side,49.214161135061794,-123.10714998275527,Entire home/apt,394.36,3,24,2024-11-21 16:08:34.461225,7.73040597598617,7,349,12,Exempt,False,False,True,2,1,2,1,"WiFi,Kitchen,Workspace,High chair",Loft,flexible,0.8220818995353453,a few days or more,0.9796401746194849,13,True,True,3.527056864256967,4.901379948644542,3.629636948670856,4.698857141305187,4.847924811415206,4.91170337727567,4.8012155352439585,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/5534945,97,73880.38,0.3835780136442605,394.36,122.7
vancouver_191,Beautiful Stylish private room in Mount Pleasant,host_413,Host_273,Sunset,Downtown,49.2869121614281,-123.13376138513686,Private room,685.88,7,24,2025-09-14 16:08:34.461358,2.8948766001603055,9,326,22,Licensed,True,False,True,4,2,2,2,"WiFi,Kitchen,Parking,Pool,Gym",Apartment,strict,0.95627124367904,within a day,0.8865743263851634,7,True,True,4.365450965702556,3.7282619028228767,3.7649645448057045,3.928042078996782,4.93380506490278,4.601162871846354,4.492539952537255,False,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/5650215,36,117077.89,0.7895131534474144,685.88,480.99
vancouver_192,Beautiful Modern entire home/apt in Fairview,host_14,Host_298,Davie Village,North Vancouver,49.28457085817167,-123.2653446299679,Entire home/apt,913.06,1,26,2025-07-22 16:08:34.461497,5.481145737908616,4,230,17,Exempt,True,False,True,1,0,0,1,"WiFi,Kitchen,Washer,Dryer,Air conditioning,Heating",Townhouse,strict,0.8537159208665933,within a day,0.9997948804569138,6,True,True,3.5923145512022554,3.904960455283193,4.652631606675863,4.827522986820888,3.8322907278535507,4.195321758888383,4.20548607190581,False,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/5639848,134,185475.43,0.702448320283064,913.06,660.76
vancouver_193,Beautiful Stylish shared room in Kitsilano,host_193,Host_9,Sunset,East Side,49.200953895402556,-123.17913299068498,Shared room,148.13,2,32,2025-07-10 16:08:34.461629,4.160286682113124,4,154,14,,True,True,True,2,0,1,1,"WiFi,Kitchen,Workspace,High chair",Loft,flexible,0.9992025566764496,within a day,0.8747072365191897,3,True,True,3.9155381733044363,4.793502374659598,3.925191723896119,4.530133580422864,4.511329448671096,3.83224032328946,3.5521987998025253,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/1561133,320,38089.18,0.7802185130732072,148.13,78.29
vancouver_194,Beautiful Charming entire home/apt in Chinatown,host_457,Host_441,Sunset,East Side,49.260651222532324,-123.11872214520392,Entire home/apt,873.79,1,34,2025-02-15 16:08:34.461762,2.1030251598643304,3,235,12,Pending,True,False,True,3,1,2,1,"WiFi,Kitchen,Parking,Pool,Gym",Condominium,strict,0.8824187219265078,within a day,0.969644612441904,19,True,True,3.7662227524865175,3.878334701345928,4.716095697845619,4.920755925265091,3.703899121050981,4.2464743317578275,3.82126437910938,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/6517263,60,118593.49,0.7259598440605478,873.79,495.32
vancouver_195,Beautiful Modern shared room in Renfrew,host_28,Host_467,Yaletown,East Side,49.21438344709903,-123.29722752347834,Shared room,257.34,1,20,2024-12-27 16:08:34.461923,0.6836019935989996,1,179,16,Licensed,False,False,False,4,3,3,2,"WiFi,Kitchen,Hot tub,Sauna",Loft,flexible,0.9488098902457156,within a day,0.9022175358261088,11,True,True,4.496188608925026,4.13988785158159,4.833679033591165,4.76783833724111,4.288147997464463,4.537258318720392,4.825024551533156,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/4224400,316,62307.4,0.8655616202908483,257.34,184.28
vancouver_196,Beautiful Luxury private room in Main Street,host_74,Host_256,Main Street,North Vancouver,49.262339038702706,-123.10028536942286,Private room,250.79,14,22,2025-06-15 16:08:34.462076,1.099868620975661,8,62,16,Pending,True,True,True,3,1,1,1,"WiFi,Kitchen,Hot tub,Sauna",Condominium,flexible,0.8247144981198982,within a day,0.9123642085709606,12,True,True,4.936752956672755,4.781926194727753,3.845742256027281,3.991349440883189,3.814839263457496,4.237813939191236,3.5294157987113803,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/1865144,264,64265.11,0.7751766086800295,250.79,91.19
vancouver_197,Beautiful Charming shared room in Mount Pleasant,host_309,Host_144,Kitsilano,Downtown,49.239855922414414,-123.24895420765664,Shared room,83.99,1,29,2025-03-15 16:08:34.462208,6.934168889346799,5,78,16,Pending,False,True,True,2,1,2,1,"WiFi,Kitchen,Parking,Pool,Gym",Townhouse,super_strict_30,0.8807097241627377,within a few hours,0.8501000967028067,18,True,True,3.887396536830745,4.221179252269591,4.988023954095254,4.529975635031056,4.762035156957798,4.122271409840819,4.651791384688783,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/8805819,237,12308.95,0.5411711547691318,83.99,60.71
vancouver_198,Beautiful Stylish entire home/apt in Commercial Drive,host_477,Host_24,Mount Pleasant,North Vancouver,49.234626605078795,-123.10361364194536,Entire home/apt,736.75,14,28,2024-11-21 16:08:34.462349,5.377227305551307,6,265,12,Pending,False,False,True,3,2,3,1,"WiFi,Kitchen,Workspace,High chair",Loft,super_strict_30,0.9840393972148548,within an hour,0.805690706313028,13,True,True,3.5285651139114376,4.598681943700594,4.89966983175298,4.485796492460094,4.158543865970672,3.567321524709077,4.880170719983943,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/8099574,174,173426.11,0.5891023521457549,736.75,266.83
vancouver_199,Beautiful Stylish entire home/apt in Main Street,host_46,Host_374,Olympic Village,West Side,49.22142718093103,-123.28065279586325,Entire home/apt,514.36,2,24,2025-05-19 16:08:34.462499,3.1267746074530756,3,224,16,Licensed,False,True,True,2,1,2,1,"WiFi,Kitchen,Washer,Dryer,Air conditioning,Heating",Apartment,moderate,0.9092842024720206,a few days or more,0.9069104604585606,6,True,True,3.7770708643548248,4.093220042047485,3.761975098183052,4.773186879163761,3.947292316813398,4.397846525237465,4.25426459299863,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/4553952,116,105813.32,0.4950345860350892,514.36,194.97
vancouver_200,Beautiful Luxury shared room in Main Street,host_140,Host_41,Mount Pleasant,East Side,49.23385266347268,-123.29384651909298,Shared room,149.22,2,20,2025-06-11 16:08:34.462626,2.117298220443869,8,303,15,Licensed,True,False,True,4,3,3,1,"WiFi,Kitchen,Washer,Dryer,Air conditioning,Heating",Apartment,moderate,0.9442978346263345,within a few hours,0.8780831633339243,6,True,True,4.131315874614809,4.590656673587761,3.660951815556009,3.809072840319335,3.72132777024305,4.695421633362837,3.5943389336787304,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/4734049,265,28930.4,0.534039639448577,149.22,109.2
vancouver_201,Beautiful Luxury private room in Downtown,host_464,Host_318,West End,West Side,49.29292609751979,-123.20896403506512,Private room,1056.55,3,32,2025-07-29 16:08:34.462757,6.886133369854955,2,301,11,Licensed,False,False,True,4,3,3,2,"WiFi,Kitchen,Pet friendly,Garden",Apartment,super_strict_30,0.9192949155087905,within an hour,0.818193348675173,1,True,True,4.465655912151867,3.999227541637508,4.632308793362841,4.473042563799553,4.456168068076853,4.330141551180602,3.517084502132829,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/5474445,201,248396.64,0.607549576108282,1056.55,559.26
vancouver_202,Beautiful Luxury shared room in Chinatown,host_273,Host_168,Chinatown,North Vancouver,49.26423196509757,-123.0960567325196,Shared room,215.32,7,33,2025-08-23 16:08:34.462891,5.672762317734675,2,119,13,Licensed,True,False,True,4,2,2,1,"WiFi,Kitchen,Pet friendly,Garden",Apartment,flexible,0.8506914259346032,within a day,0.931144435935709,6,True,True,3.9088366232231007,4.807318521062189,4.227488426866249,3.9583646889917388,4.276458403534152,4.072937028567903,4.346451597004745,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/4851526,141,40299.42,0.5089383838244212,215.32,141.05
vancouver_203,Beautiful Modern entire home/apt in Chinatown,host_396,Host_10,Downtown,North Vancouver,49.23638994064953,-123.05001770849137,Entire home/apt,439.46,1,24,2025-05-04 16:08:34.463018,5.478487940320012,6,75,15,,False,False,False,3,1,2,1,"WiFi,Kitchen,Washer,Dryer,Air conditioning,Heating",Loft,moderate,0.9883266362970405,within a day,0.766032949005749,3,True,True,4.089102671336342,4.25657105644815,4.196497617192729,3.880097161339059,4.257542069223151,3.545744821779132,3.6977155602461886,False,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/8214554,194,56693.86,0.6960713417977045,439.46,315.55
vancouver_204,Beautiful Luxury entire home/apt in Renfrew,host_227,Host_193,Fairview,East Side,49.27184472813024,-123.14302244611841,Entire home/apt,239.4,3,27,2024-11-05 16:08:34.463146,0.8103078685044491,8,177,16,Exempt,True,False,True,3,1,2,1,"WiFi,Kitchen,Hot tub,Sauna",Condominium,strict,0.9432329076355223,within a few hours,0.8052766284897038,17,True,True,3.8984141864996222,4.556529434708195,4.704148507193057,3.858357043501365,3.562732435679698,4.435833414744455,4.343768178702975,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/2136263,84,63881.66,0.8334783214229151,239.4,127.82
vancouver_205,Beautiful Stylish entire home/apt in Sunset,host_17,Host_68,Kitsilano,North Vancouver,49.265744432717746,-123.03147998311914,Entire home/apt,641.92,2,21,2025-07-18 16:08:34.463279,6.469348568151173,7,291,19,,True,False,True,3,2,3,2,"WiFi,Kitchen,Pet friendly,Garden",Apartment,flexible,0.88183932875713,within a few hours,0.9353516806888652,10,True,True,3.7536558506309774,3.6892036794436476,4.898968576011752,4.407425019721557,4.489235087186876,4.102690505500045,4.863471337872296,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/7361293,69,95942.98,0.5979298881610988,641.92,281.48
vancouver_206,Beautiful Charming shared room in English Bay,host_273,Host_229,Gastown,Downtown,49.253490408638264,-123.19544725506537,Shared room,82.65,1,30,2025-10-20 16:08:34.463410,3.7199207427814645,9,167,11,Pending,False,True,True,2,1,1,1,"WiFi,Kitchen,Hot tub,Sauna",Townhouse,strict,0.9867717591571479,a few days or more,0.8442940738138984,6,True,False,4.517821012127241,4.35584210693691,4.918444516623495,4.164405682601654,4.398940349465718,4.214507440241549,4.899269332040449,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/5809073,96,19411.6,0.7751439230533422,82.65,48.89
vancouver_207,Beautiful Stylish shared room in Riley Park,host_486,Host_24,Gastown,West Side,49.290891774412145,-123.01740256593484,Shared room,100.42,1,30,2024-11-02 16:08:34.463538,3.443946488133704,8,231,14,Licensed,True,True,True,3,2,2,2,"WiFi,Kitchen,Hot tub,Sauna",Condominium,moderate,0.9595034813391772,a few days or more,0.7056642635728704,11,True,True,3.5222132916989377,4.7615674737688405,4.270246942012786,3.7087400163619426,3.855470477583477,4.17196278820779,3.783304074223323,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/3481498,261,18360.59,0.730185164132129,100.42,74.15
vancouver_208,Beautiful Modern private room in Main Street,host_486,Host_372,Fairview,West Side,49.22163009402962,-123.05784240887935,Private room,419.08,2,27,2025-06-17 16:08:34.463675,6.397413546020578,5,63,11,Licensed,True,True,False,3,1,2,1,"WiFi,Kitchen,Washer,Dryer,Air conditioning,Heating",Townhouse,moderate,0.9786533272534155,a few days or more,0.9828738134175269,16,True,True,4.465518853935746,4.413955578434761,4.201035932497417,4.439728459956136,4.692824879795574,4.95355643945383,4.20093103727318,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/3232821,98,112865.75,0.7808500865451764,419.08,323.41
vancouver_209,Beautiful Luxury shared room in West End,host_396,Host_278,Sunset,West Side,49.209849464167945,-123.22046302156627,Shared room,123.98,1,21,2025-10-22 16:08:34.463811,3.2588538585710074,4,230,15,,True,True,False,3,1,2,1,"WiFi,Kitchen,Parking,Pool,Gym",Condominium,strict,0.8148663102720692,a few days or more,0.9265204612394875,7,True,True,4.065667976801667,4.8595872235432385,4.295173347552973,3.7066443940977796,4.053584239012706,4.583146169401821,3.761276282102025,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/1137837,161,29275.16,0.8305244110975912,123.98,66.46
vancouver_210,Beautiful Stylish entire home/apt in Riley Park,host_459,Host_218,Main Street,West Side,49.23829093281798,-123.2246524795925,Entire home/apt,533.02,3,22,2024-11-28 16:08:34.463950,6.766146167324721,6,313,18,Exempt,True,False,True,3,1,1,1,"WiFi,Kitchen,Parking,Pool,Gym",Loft,super_strict_30,0.9230456405600407,a few days or more,0.934235645009643,8,True,True,4.239543656781559,4.346190415642995,4.48089704002568,4.883934723693661,3.585079930327607,3.5442145281866715,3.7673926722331603,False,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/1999078,350,118156.55,0.32822343204884874,533.02,394.2
vancouver_211,Beautiful Luxury entire home/apt in Commercial Drive,host_249,Host_126,Sunset,North Vancouver,49.28127568532972,-123.10055998683987,Entire home/apt,838.17,2,22,2025-08-03 16:08:34.464087,2.840962076585795,1,175,12,Licensed,True,False,False,4,3,4,1,"WiFi,Kitchen,Workspace,High chair",Loft,flexible,0.9196364891084005,a few days or more,0.7424656328431318,6,True,True,4.374497719577473,4.102479688646571,4.923619404774225,4.665778864159415,3.9281079354542623,4.766314378664348,4.148594540277635,False,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/6884902,86,192989.66,0.8996978102512331,838.17,361.7
vancouver_212,Beautiful Cozy private room in Olympic Village,host_432,Host_279,Chinatown,West Side,49.257608087901446,-123.09106866218933,Private room,275.98,2,26,2025-10-09 16:08:34.464233,2.89022942964048,4,313,16,Exempt,False,True,True,3,2,2,1,"WiFi,Kitchen,Washer,Dryer,Air conditioning,Heating",House,moderate,0.9323581427629042,a few days or more,0.9206927980034095,4,True,True,4.58236478912754,3.9235956651587407,4.752959691287675,3.975267415475495,4.587639685979814,3.6814996512680995,3.7530524642056187,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/1531562,237,62730.93,0.5378137031804849,275.98,93.53
vancouver_213,Beautiful Stylish private room in Fairview,host_465,Host_238,Commercial Drive,North Vancouver,49.23736346520927,-123.09336974521226,Private room,294.72,1,23,2025-02-26 16:08:34.464379,3.113584818467415,6,269,17,Pending,True,False,True,1,0,0,1,"WiFi,Kitchen,Hot tub,Sauna",Apartment,flexible,0.9900138310546812,within a day,0.7265566945644185,18,True,True,4.93781841023613,3.712899816139098,3.957084209079468,4.733776702997523,3.82811048465614,3.864452687681856,4.4634634336865275,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/5113853,145,49609.02,0.6662363199864322,294.72,226.8
vancouver_214,Beautiful Modern private room in West End,host_471,Host_58,Chinatown,Downtown,49.26717448404775,-123.2775762289091,Private room,650.42,3,24,2024-11-28 16:08:34.464525,5.530273056094203,9,353,16,Pending,True,False,False,5,4,4,2,"WiFi,Kitchen,Parking,Pool,Gym",House,super_strict_30,0.9908895389705977,within a day,0.9111826247265886,18,True,True,4.463797753009049,3.912691636064138,4.260715823960577,4.679439338894417,4.822583785274391,4.758045860442575,4.373271104216959,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/5626269,120,111612.0,0.6724995796645158,650.42,484.89
vancouver_215,Beautiful Modern shared room in Davie Village,host_272,Host_150,Coal Harbour,East Side,49.249617592610115,-123.05258305077692,Shared room,108.52,1,21,2025-08-22 16:08:34.464675,2.5569638761917477,6,346,14,Licensed,True,False,True,3,1,2,1,"WiFi,Kitchen,Parking,Pool,Gym",Apartment,moderate,0.8525848495264294,within a few hours,0.9744255494276208,10,True,True,4.658746769144471,3.7564173403513785,3.565856920445956,4.480548039357619,4.660904193235508,4.720743697389265,4.2402637739909,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/3123120,74,16760.13,0.8420446535176759,108.52,38.22
vancouver_216,Beautiful Charming private room in Fairview,host_115,Host_176,Chinatown,Downtown,49.29826882395913,-123.04192565670677,Private room,608.66,1,22,2024-11-20 16:08:34.464815,0.8568739440958433,8,324,12,,False,False,True,3,1,1,1,"WiFi,Kitchen,Parking,Pool,Gym",House,super_strict_30,0.9015700286274962,within a few hours,0.9016788819797698,3,True,True,3.9309954998414742,3.7428434150785375,3.873943025006917,3.837330170338298,4.279173179586857,4.344033133686094,4.917421131232257,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/5512761,351,96689.35,0.5402133565619751,608.66,447.48
vancouver_217,Beautiful Stylish private room in Downtown,host_316,Host_470,Mount Pleasant,Downtown,49.23591618242804,-123.11992409011995,Private room,117.78,2,27,2025-03-09 16:08:34.464952,4.8497586515235716,7,99,13,Exempt,False,True,True,2,0,1,1,"WiFi,Kitchen,Pet friendly,Garden",Apartment,moderate,0.85495805288436,within a day,0.8315966144051123,13,True,True,4.850352286148164,4.284472272658749,3.671759294703472,4.101267853480218,3.8101407861046424,3.799528139252269,4.259554606478313,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/7279066,171,16606.76,0.3015792933477529,117.78,61.89
vancouver_218,Beautiful Cozy entire home/apt in Chinatown,host_178,Host_357,Mount Pleasant,Downtown,49.235243273153884,-123.13352704985238,Entire home/apt,336.42,3,16,2024-12-27 16:08:34.465104,6.275667734405614,2,310,12,Pending,True,False,True,4,2,3,1,"WiFi,Kitchen,Pet friendly,Garden",Townhouse,super_strict_30,0.9565868345479734,within a few hours,0.8285693837805376,16,True,True,4.456733268889115,3.5140174302293663,3.54946541552389,4.777831973705575,4.526037292538108,3.898054599680516,4.531944260178063,False,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/8737726,234,93998.21,0.8048498616152101,336.42,209.83
vancouver_219,Beautiful Cozy private room in Downtown,host_17,Host_272,False Creek,Downtown,49.2341507110684,-123.06612706534162,Private room,343.29,7,27,2024-11-26 16:08:34.465245,2.109173909975017,7,183,18,Pending,False,True,True,3,1,1,1,"WiFi,Kitchen,Parking,Pool,Gym",Townhouse,flexible,0.8820538276663434,a few days or more,0.8095732604846115,12,True,True,3.6433158118471494,4.488300000383033,4.470666891461142,3.5495782923191594,3.5016972126813055,3.618227115864176,4.6444983465679135,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/5689491,195,92029.53,0.8604218943954064,343.29,159.19
vancouver_220,Beautiful Charming private room in Coal Harbour,host_483,Host_135,Coal Harbour,Downtown,49.21358324284133,-123.22892222378056,Private room,525.4,14,25,2025-06-03 16:08:34.465386,0.7404702223010378,5,264,18,Licensed,True,False,True,3,2,3,2,"WiFi,Kitchen,Pet friendly,Garden",Loft,super_strict_30,0.9764333448942066,within a few hours,0.8609869839206481,16,True,True,4.578212352423747,4.4054481498396,4.8746332837513,3.5750334003748367,3.732914904765996,4.683865684028195,4.0377614467930005,True,"Vancouver, BC, Canada",https://www.airbnb.com/rooms/2532239,80,133017.14,0.5452446220548736,525.4,373.91
